Education,JoiningYear,City,PaymentTier,Age,Gender,ExperienceInCurrentDomain,LeaveOrNot,Salary,Department
Bachelors,2016,New Delhi,3,28,Male,0,0,45242,Sales
Bachelors,2012,Bangalore,3,27,Male,5,0,40200,Sales
Bachelors,2014,Bangalore,3,27,Male,5,0,40827,Sales
Bachelors,2017,Bangalore,3,24,Male,2,1,46573,Sales
Bachelors,2012,Bangalore,1,27,Male,5,0,88430,IT
Bachelors,2017,Bangalore,3,28,Female,5,0,44547,Sales
Bachelors,2014,Pune,3,25,Male,3,0,44666,Sales
Bachelors,2015,Pune,3,25,Male,3,0,46189,Sales
Bachelors,2017,Pune,2,28,Male,0,1,60472,HR
Bachelors,2015,Pune,2,26,Female,4,1,65808,HR
Bachelors,2015,Pune,2,27,Female,5,1,67030,HR
Bachelors,2015,Pune,3,26,Female,4,1,48627,Sales
Bachelors,2015,Bangalore,2,28,Female,3,1,64569,HR
Bachelors,2012,Pune,3,25,Male,3,0,46120,Sales
Bachelors,2013,Bangalore,3,25,Male,3,1,49467,Sales
Bachelors,2016,New Delhi,3,26,Male,4,0,47155,Sales
PHD,2018,New Delhi,3,24,Female,2,1,60544,Sales
Bachelors,2014,Bangalore,3,27,Female,5,0,40221,Sales
Masters,2017,New Delhi,2,26,Male,4,1,76465,HR
Bachelors,2015,Pune,2,27,Female,5,1,68753,HR
Bachelors,2014,Bangalore,3,24,Male,2,0,45006,Sales
Masters,2017,Pune,2,25,Female,3,0,79176,HR
Bachelors,2017,New Delhi,3,28,Female,2,0,43472,Sales
Bachelors,2014,Bangalore,3,27,Male,5,0,49155,Sales
Bachelors,2012,Bangalore,3,24,Male,2,0,43581,Sales
Bachelors,2018,Pune,3,24,Male,2,1,41700,Sales
Bachelors,2015,Bangalore,3,27,Female,5,1,44570,Sales
Bachelors,2015,New Delhi,3,28,Female,3,0,46622,Sales
Bachelors,2015,Pune,3,27,Female,5,1,47796,Sales
Bachelors,2015,Bangalore,3,28,Male,5,0,42295,Sales
Bachelors,2015,New Delhi,2,27,Female,5,1,66103,HR
Bachelors,2016,Bangalore,3,27,Male,5,0,41288,Sales
Masters,2017,New Delhi,3,27,Female,5,1,59810,Sales
Bachelors,2017,Pune,2,26,Female,4,1,66639,HR
Bachelors,2015,Pune,3,27,Female,5,1,42861,Sales
Bachelors,2018,Pune,3,27,Female,5,1,43650,Sales
Bachelors,2012,Bangalore,3,25,Male,3,0,42712,Sales
Bachelors,2017,Bangalore,3,25,Male,3,0,40118,Sales
PHD,2013,New Delhi,3,27,Female,5,1,67490,Sales
Bachelors,2016,Bangalore,3,28,Male,2,0,45221,Sales
Bachelors,2012,Bangalore,3,25,Female,3,0,44532,Sales
Bachelors,2015,Bangalore,3,27,Male,5,0,46908,Sales
Bachelors,2016,Pune,2,24,Female,2,1,68263,HR
Bachelors,2016,Bangalore,3,26,Male,4,1,43509,Sales
Bachelors,2014,Pune,3,27,Male,5,0,47144,Sales
Bachelors,2013,Bangalore,3,24,Male,2,0,40729,Sales
Bachelors,2017,Bangalore,3,25,Male,3,1,48192,Sales
Bachelors,2017,Pune,2,24,Female,2,1,66058,HR
Bachelors,2013,Bangalore,3,27,Male,5,0,47572,Sales
Masters,2013,Bangalore,3,26,Female,4,1,58584,Sales
Bachelors,2012,Pune,3,25,Female,3,1,41493,Sales
Bachelors,2015,New Delhi,3,28,Female,2,0,42075,Sales
Masters,2017,New Delhi,2,24,Female,2,0,76163,HR
Masters,2013,New Delhi,3,26,Male,4,1,56390,Sales
Bachelors,2014,Bangalore,3,26,Male,4,0,40165,Sales
PHD,2016,New Delhi,3,24,Female,2,0,64517,Sales
Bachelors,2017,New Delhi,3,26,Male,4,0,42507,Sales
Bachelors,2016,Bangalore,3,26,Male,4,0,44943,Sales
Bachelors,2014,Bangalore,3,27,Male,5,0,44329,Sales
Bachelors,2017,New Delhi,3,28,Female,0,0,47372,Sales
PHD,2016,New Delhi,3,27,Female,5,0,66988,Sales
Masters,2014,Bangalore,3,28,Female,4,1,54906,Sales
Bachelors,2014,Bangalore,3,28,Female,2,0,49017,Sales
Bachelors,2017,Bangalore,3,24,Female,2,0,45531,Sales
Masters,2015,New Delhi,3,28,Male,0,0,59509,Sales
Bachelors,2015,Pune,2,25,Female,3,1,65935,HR
Masters,2017,Pune,2,27,Male,5,1,70864,HR
Bachelors,2014,Pune,2,25,Female,3,1,62898,HR
Bachelors,2015,Pune,2,28,Female,2,1,68813,HR
Bachelors,2013,Pune,3,25,Male,3,0,49275,Sales
Bachelors,2013,Pune,1,26,Female,4,1,81854,IT
Bachelors,2012,Pune,2,27,Female,5,1,67292,HR
Masters,2017,New Delhi,3,28,Male,0,0,59419,Sales
Bachelors,2012,Bangalore,3,28,Female,1,0,48208,Sales
Bachelors,2015,Pune,2,25,Female,3,1,64427,HR
Bachelors,2015,Bangalore,3,26,Male,4,0,44339,Sales
Bachelors,2015,Bangalore,3,24,Female,2,0,40709,Sales
Bachelors,2018,New Delhi,3,24,Female,2,1,40240,Sales
Bachelors,2017,New Delhi,3,27,Female,5,0,43300,Sales
PHD,2012,Pune,3,27,Male,5,0,67964,Sales
Bachelors,2012,Bangalore,3,26,Male,4,0,41865,Sales
Bachelors,2013,Bangalore,3,25,Male,3,1,46249,Sales
Bachelors,2015,New Delhi,3,24,Female,2,0,44307,Sales
Bachelors,2013,Pune,3,24,Female,2,0,47604,Sales
Bachelors,2016,Pune,3,24,Male,2,0,47941,Sales
Bachelors,2018,Pune,3,24,Male,2,1,45976,Sales
Bachelors,2015,Bangalore,3,27,Female,5,1,48733,Sales
Bachelors,2018,Bangalore,3,26,Male,4,1,44786,Sales
Bachelors,2012,Pune,3,24,Female,2,1,48136,Sales
Masters,2017,New Delhi,3,27,Male,5,1,51534,Sales
Bachelors,2012,Bangalore,3,26,Male,4,0,40853,Sales
Bachelors,2013,Bangalore,3,27,Male,5,0,48784,Sales
Bachelors,2015,New Delhi,3,25,Female,3,0,46379,Sales
Bachelors,2018,Bangalore,3,24,Female,2,1,43783,Sales
Bachelors,2014,Bangalore,3,28,Male,4,0,44958,Sales
Bachelors,2013,Pune,1,26,Female,4,1,99254,IT
Bachelors,2015,Bangalore,3,27,Male,5,0,47885,Sales
Bachelors,2013,Bangalore,3,24,Male,2,0,42156,Sales
Bachelors,2016,Bangalore,3,26,Male,4,1,42711,Sales
Bachelors,2013,Bangalore,3,25,Female,3,1,43110,Sales
Bachelors,2016,Bangalore,3,27,Male,5,0,47944,Sales
Bachelors,2017,Pune,3,26,Male,4,0,44195,Sales
Bachelors,2018,Pune,2,28,Female,5,1,66861,HR
Masters,2017,Pune,2,27,Male,5,0,71211,HR
Bachelors,2013,Bangalore,3,25,Female,3,0,41715,Sales
Bachelors,2017,Bangalore,3,24,Male,2,0,42962,Sales
Bachelors,2017,New Delhi,2,25,Female,3,0,66326,HR
Bachelors,2018,Pune,3,27,Female,5,1,47797,Sales
Bachelors,2016,Pune,3,27,Male,5,0,41752,Sales
Bachelors,2013,Bangalore,1,24,Male,2,0,96144,IT
Bachelors,2012,Bangalore,1,28,Male,3,0,86619,IT
Bachelors,2016,Pune,2,28,Female,3,1,60030,HR
Bachelors,2016,Pune,3,24,Male,2,0,46870,Sales
Bachelors,2017,Bangalore,3,28,Male,3,0,44878,Sales
Bachelors,2017,Pune,2,28,Male,3,0,62703,HR
Bachelors,2017,Bangalore,3,25,Female,3,1,49390,Sales
Bachelors,2015,Bangalore,3,25,Male,3,0,45658,Sales
Masters,2013,New Delhi,3,25,Male,3,1,58453,Sales
Bachelors,2017,Bangalore,3,24,Male,2,0,42386,Sales
Bachelors,2013,Pune,3,27,Male,5,0,47430,Sales
Bachelors,2013,Pune,2,24,Female,2,1,67868,HR
Bachelors,2017,Bangalore,3,28,Male,1,1,46336,Sales
Bachelors,2012,Bangalore,3,25,Male,3,0,49372,Sales
Bachelors,2014,Pune,3,26,Male,4,0,45720,Sales
Bachelors,2015,Pune,1,24,Female,2,1,85923,IT
Masters,2013,New Delhi,3,24,Female,2,1,54113,Sales
Bachelors,2014,Bangalore,3,25,Male,3,0,46036,Sales
Bachelors,2017,New Delhi,2,26,Male,4,0,61513,HR
Bachelors,2014,Bangalore,3,25,Male,3,0,41371,Sales
Masters,2013,New Delhi,3,25,Male,3,1,58194,Sales
Bachelors,2014,Bangalore,3,24,Male,2,0,45116,Sales
Bachelors,2014,Pune,2,28,Female,3,1,67239,HR
Masters,2015,New Delhi,3,28,Male,2,0,59160,Sales
Bachelors,2015,Bangalore,3,28,Male,5,0,43436,Sales
Bachelors,2017,Bangalore,3,24,Male,2,0,43844,Sales
Bachelors,2014,Pune,3,27,Male,5,0,40012,Sales
Bachelors,2015,Pune,2,28,Female,5,1,64570,HR
Masters,2017,New Delhi,2,26,Female,4,1,72207,HR
Bachelors,2016,New Delhi,3,26,Female,4,0,44913,Sales
Bachelors,2016,Bangalore,3,26,Female,4,0,44902,Sales
Bachelors,2013,New Delhi,3,27,Female,5,0,42852,Sales
Bachelors,2014,Bangalore,3,28,Male,3,0,40846,Sales
Bachelors,2017,New Delhi,3,25,Male,3,0,49535,Sales
Bachelors,2015,Bangalore,1,27,Male,5,0,92132,IT
Bachelors,2013,Bangalore,3,26,Male,4,0,45326,Sales
Bachelors,2014,Bangalore,3,24,Female,2,0,41251,Sales
Bachelors,2014,Pune,2,26,Male,4,0,66448,HR
Bachelors,2013,Bangalore,3,24,Male,2,1,45028,Sales
Bachelors,2012,Bangalore,3,25,Male,3,0,43743,Sales
Bachelors,2012,Bangalore,3,27,Male,5,0,48120,Sales
Bachelors,2012,Bangalore,3,28,Male,1,0,48428,Sales
Masters,2017,New Delhi,2,25,Female,3,1,72469,HR
Bachelors,2014,Bangalore,3,25,Male,3,0,48746,Sales
Bachelors,2016,Pune,2,27,Female,5,1,68663,HR
Bachelors,2017,Pune,3,28,Male,3,0,42493,Sales
Masters,2017,New Delhi,3,28,Male,2,0,50461,Sales
PHD,2018,Pune,3,26,Male,4,1,69113,Sales
Masters,2017,New Delhi,2,24,Male,2,1,77578,HR
Bachelors,2014,Bangalore,3,28,Male,0,0,48674,Sales
Masters,2015,Pune,3,26,Female,4,0,52506,Sales
Bachelors,2016,Bangalore,3,27,Male,5,1,48501,Sales
Bachelors,2016,New Delhi,3,28,Female,4,0,40286,Sales
Bachelors,2012,Pune,3,26,Male,4,0,46208,Sales
Masters,2015,Bangalore,2,27,Female,5,1,71370,HR
Masters,2017,Pune,1,28,Male,0,0,105413,IT
Masters,2015,New Delhi,3,28,Female,2,0,59674,Sales
Bachelors,2017,Bangalore,3,26,Male,4,1,49340,Sales
Bachelors,2017,Pune,3,28,Female,4,1,45485,Sales
Bachelors,2015,Pune,3,25,Male,3,0,46959,Sales
Masters,2017,New Delhi,2,27,Female,5,0,79876,HR
Masters,2015,Pune,2,27,Female,5,0,74961,HR
Bachelors,2015,Bangalore,3,25,Male,3,1,49620,Sales
Bachelors,2013,Bangalore,3,28,Female,1,0,44126,Sales
Bachelors,2015,Pune,3,25,Female,3,1,48389,Sales
Bachelors,2012,Bangalore,3,28,Female,2,1,46539,Sales
Bachelors,2016,Pune,3,27,Female,5,1,43849,Sales
Bachelors,2016,Bangalore,3,26,Male,4,0,43952,Sales
PHD,2018,New Delhi,3,26,Male,4,1,69105,Sales
Bachelors,2017,Bangalore,3,27,Male,5,0,47404,Sales
Bachelors,2018,Pune,3,28,Male,2,1,42792,Sales
Bachelors,2013,Bangalore,3,24,Male,2,0,48546,Sales
Bachelors,2013,New Delhi,3,26,Male,4,0,43111,Sales
Bachelors,2013,Bangalore,3,28,Male,1,0,40186,Sales
Masters,2017,New Delhi,2,28,Female,2,0,74546,HR
Bachelors,2016,Bangalore,1,24,Male,2,0,94096,IT
Bachelors,2017,Bangalore,3,27,Male,5,0,49701,Sales
Bachelors,2014,Pune,2,27,Female,5,1,68479,HR
Bachelors,2017,Bangalore,3,27,Male,5,0,49824,Sales
Bachelors,2017,New Delhi,3,27,Male,5,0,44513,Sales
Masters,2018,New Delhi,3,24,Male,2,1,59220,Sales
Bachelors,2016,Bangalore,3,26,Male,4,1,46763,Sales
Bachelors,2017,Bangalore,3,28,Male,3,0,43497,Sales
Bachelors,2017,New Delhi,3,26,Female,4,0,48505,Sales
Bachelors,2016,Pune,3,28,Male,3,0,40866,Sales
Bachelors,2015,New Delhi,3,26,Male,4,0,41008,Sales
Bachelors,2014,Bangalore,3,26,Male,4,1,41201,Sales
Bachelors,2017,Pune,2,24,Female,2,1,62293,HR
Bachelors,2016,Bangalore,3,26,Male,4,1,40186,Sales
PHD,2016,New Delhi,1,26,Male,4,0,124265,IT
Bachelors,2018,Bangalore,3,24,Female,2,1,43627,Sales
Bachelors,2017,Bangalore,2,28,Female,1,0,63983,HR
Bachelors,2013,Bangalore,3,24,Female,2,0,45242,Sales
Masters,2014,New Delhi,3,25,Female,3,0,52144,Sales
Bachelors,2012,Pune,1,26,Male,4,0,84482,IT
Bachelors,2014,Bangalore,3,28,Male,5,0,46149,Sales
Bachelors,2013,Bangalore,3,28,Male,2,1,45034,Sales
Masters,2017,Pune,2,27,Male,5,0,75542,HR
Bachelors,2016,Bangalore,3,28,Male,0,0,46232,Sales
Bachelors,2014,New Delhi,3,25,Male,3,0,40652,Sales
Bachelors,2013,Bangalore,3,25,Female,3,1,49670,Sales
Bachelors,2017,Bangalore,3,24,Female,2,1,41523,Sales
Bachelors,2015,Bangalore,3,26,Female,4,0,46833,Sales
Bachelors,2014,Bangalore,3,28,Male,4,0,48697,Sales
Bachelors,2017,New Delhi,2,28,Male,0,0,64617,HR
Masters,2017,New Delhi,3,24,Female,2,0,54620,Sales
PHD,2017,Pune,3,27,Male,5,0,64911,Sales
Bachelors,2015,Bangalore,3,28,Female,5,0,45902,Sales
Bachelors,2017,New Delhi,3,25,Female,3,0,47620,Sales
Masters,2017,Bangalore,3,25,Male,3,0,56787,Sales
Masters,2017,Bangalore,1,26,Male,4,0,112678,IT
Bachelors,2014,Bangalore,3,25,Male,3,1,49541,Sales
Bachelors,2016,Bangalore,3,27,Male,5,1,44350,Sales
Bachelors,2013,Bangalore,3,24,Male,2,0,45260,Sales
Bachelors,2012,Bangalore,3,25,Male,3,0,49023,Sales
Bachelors,2014,Pune,3,25,Male,3,1,40546,Sales
Bachelors,2018,Bangalore,3,25,Female,3,1,41433,Sales
Masters,2012,Pune,3,26,Male,4,1,58309,Sales
PHD,2016,Bangalore,3,25,Male,3,0,63700,Sales
Bachelors,2015,Bangalore,3,25,Male,3,0,45414,Sales
Bachelors,2017,New Delhi,2,25,Male,3,1,63426,HR
Bachelors,2015,New Delhi,3,27,Female,5,0,42346,Sales
Bachelors,2017,Pune,3,26,Male,4,0,40374,Sales
Bachelors,2016,Pune,3,26,Male,4,0,48206,Sales
Bachelors,2018,Bangalore,3,26,Male,4,1,46047,Sales
Masters,2018,New Delhi,3,25,Female,3,1,58909,Sales
Masters,2017,Pune,2,25,Male,3,0,75611,HR
Masters,2014,Bangalore,3,24,Female,2,0,55324,Sales
Bachelors,2014,Pune,3,28,Female,2,1,43422,Sales
Bachelors,2012,Bangalore,3,26,Male,4,0,49761,Sales
Bachelors,2017,Pune,3,26,Male,4,0,41267,Sales
Bachelors,2014,Pune,2,28,Female,0,1,69307,HR
Bachelors,2017,New Delhi,3,25,Female,3,0,45440,Sales
Bachelors,2014,Bangalore,3,25,Male,3,0,45126,Sales
Bachelors,2012,Bangalore,3,26,Male,4,0,42119,Sales
Bachelors,2014,Bangalore,3,26,Male,4,0,44641,Sales
Bachelors,2017,Bangalore,3,26,Female,4,0,46006,Sales
Masters,2017,Bangalore,2,26,Male,4,1,77714,HR
Bachelors,2017,New Delhi,3,25,Female,3,0,47390,Sales
Bachelors,2018,Bangalore,3,25,Male,3,1,49503,Sales
Bachelors,2014,New Delhi,3,27,Female,5,0,45131,Sales
Bachelors,2017,Bangalore,3,28,Male,5,0,46310,Sales
Bachelors,2015,Bangalore,1,24,Female,2,0,92454,IT
Bachelors,2013,Bangalore,3,27,Male,5,1,45009,Sales
Bachelors,2018,Bangalore,3,26,Female,4,1,46961,Sales
Masters,2017,New Delhi,2,28,Female,2,0,71188,HR
Bachelors,2016,Pune,3,28,Female,4,1,46358,Sales
Bachelors,2016,Bangalore,3,25,Male,3,0,43448,Sales
Bachelors,2015,Pune,3,27,Female,5,1,40869,Sales
Bachelors,2015,Bangalore,3,26,Male,4,1,41991,Sales
Bachelors,2015,Pune,3,28,Female,5,1,47636,Sales
Bachelors,2013,Pune,3,27,Male,5,0,41483,Sales
Masters,2017,Pune,2,25,Male,3,0,78340,HR
Bachelors,2015,Pune,2,25,Female,3,1,64368,HR
Bachelors,2015,Pune,2,24,Female,2,1,64924,HR
Masters,2017,New Delhi,2,28,Female,2,0,76501,HR
Bachelors,2014,New Delhi,3,24,Female,2,0,43488,Sales
Bachelors,2012,Bangalore,3,27,Male,5,1,46773,Sales
Bachelors,2015,Pune,2,28,Female,5,1,60356,HR
Bachelors,2015,New Delhi,2,27,Female,5,1,64483,HR
Bachelors,2017,Bangalore,3,24,Female,2,0,45347,Sales
Masters,2016,New Delhi,3,25,Female,3,0,58205,Sales
Bachelors,2012,Pune,3,24,Male,2,0,41724,Sales
Bachelors,2015,New Delhi,3,24,Female,2,0,41080,Sales
Bachelors,2015,Pune,2,26,Female,4,1,61719,HR
Masters,2017,Pune,2,27,Female,5,0,75329,HR
Bachelors,2013,Bangalore,1,24,Female,2,1,93567,IT
PHD,2017,Pune,3,28,Male,1,0,69819,Sales
Bachelors,2017,Bangalore,3,24,Female,2,0,49666,Sales
Bachelors,2015,Pune,2,24,Female,2,1,64570,HR
Bachelors,2017,Bangalore,3,27,Male,5,0,44801,Sales
Bachelors,2016,New Delhi,3,28,Male,4,0,48649,Sales
Masters,2017,New Delhi,2,28,Female,2,0,79600,HR
PHD,2014,New Delhi,3,24,Male,2,0,62826,Sales
Bachelors,2013,Bangalore,3,26,Female,4,0,43560,Sales
Masters,2014,New Delhi,3,24,Male,2,0,53609,Sales
Bachelors,2013,New Delhi,3,24,Female,2,0,48061,Sales
Masters,2017,New Delhi,3,26,Male,4,1,50413,Sales
Bachelors,2014,Pune,2,27,Male,5,0,68787,HR
Masters,2013,Bangalore,3,25,Male,3,1,50726,Sales
Masters,2012,New Delhi,3,27,Female,5,1,56828,Sales
Masters,2017,Bangalore,2,25,Male,3,0,70350,HR
Bachelors,2012,New Delhi,3,28,Male,5,0,48525,Sales
Bachelors,2014,Bangalore,3,28,Male,0,0,44586,Sales
Bachelors,2017,New Delhi,3,28,Female,4,0,42034,Sales
Bachelors,2016,Pune,3,27,Male,5,1,41174,Sales
Bachelors,2017,New Delhi,2,27,Female,5,0,63485,HR
PHD,2014,Bangalore,3,28,Female,0,0,66715,Sales
Bachelors,2013,Pune,2,25,Male,3,1,62956,HR
Bachelors,2017,Pune,3,28,Male,3,0,46965,Sales
Bachelors,2012,Bangalore,3,27,Male,5,0,47865,Sales
Bachelors,2013,Bangalore,2,24,Female,2,1,60983,HR
Masters,2017,New Delhi,2,25,Male,3,0,77035,HR
Bachelors,2014,Pune,3,24,Male,2,0,41238,Sales
Bachelors,2013,New Delhi,1,25,Female,3,1,87595,IT
Bachelors,2015,Pune,3,28,Male,2,0,40632,Sales
Masters,2017,New Delhi,3,28,Male,1,1,59874,Sales
Bachelors,2017,New Delhi,2,27,Female,5,0,65803,HR
Bachelors,2018,Pune,3,24,Male,2,1,45003,Sales
Bachelors,2013,Bangalore,3,26,Male,4,0,44358,Sales
Bachelors,2017,Bangalore,3,27,Female,5,0,45155,Sales
Masters,2017,New Delhi,1,26,Female,4,1,111366,IT
Masters,2017,Bangalore,2,26,Female,4,0,78397,HR
Bachelors,2013,Pune,3,26,Male,4,0,42192,Sales
Masters,2014,New Delhi,1,25,Female,3,0,100913,IT
Bachelors,2014,Bangalore,3,27,Male,5,0,48272,Sales
Bachelors,2016,Bangalore,3,25,Male,3,0,48157,Sales
Bachelors,2016,Bangalore,3,27,Male,5,0,41271,Sales
Bachelors,2015,Bangalore,3,28,Female,5,0,46479,Sales
Masters,2012,New Delhi,3,25,Male,3,1,54316,Sales
Bachelors,2013,Bangalore,3,28,Male,2,1,40539,Sales
Bachelors,2014,Bangalore,1,25,Male,3,0,99882,IT
Bachelors,2014,Pune,3,26,Male,4,0,41956,Sales
Bachelors,2013,Pune,3,28,Male,0,0,44585,Sales
Bachelors,2015,Bangalore,3,27,Male,5,0,48859,Sales
Bachelors,2014,Pune,1,28,Female,3,1,88492,IT
Masters,2017,Pune,2,25,Female,3,1,78084,HR
Masters,2013,New Delhi,3,28,Female,2,0,52640,Sales
Masters,2017,Bangalore,2,27,Female,5,1,77693,HR
Bachelors,2015,Bangalore,3,27,Male,5,0,46861,Sales
Bachelors,2012,Bangalore,3,27,Male,5,0,49192,Sales
Bachelors,2014,Bangalore,3,26,Male,4,0,46600,Sales
Bachelors,2013,New Delhi,3,26,Female,4,0,43454,Sales
Bachelors,2012,Bangalore,3,27,Male,5,0,45420,Sales
Bachelors,2013,Bangalore,3,26,Female,4,0,40220,Sales
Masters,2017,New Delhi,2,28,Female,3,0,70442,HR
Bachelors,2017,New Delhi,2,26,Male,4,0,65153,HR
Bachelors,2013,Pune,2,27,Female,5,1,67822,HR
Masters,2015,Bangalore,3,27,Female,5,0,52573,Sales
Masters,2017,Pune,3,27,Female,5,1,58062,Sales
Bachelors,2016,Bangalore,3,27,Male,5,0,43034,Sales
Bachelors,2012,Bangalore,3,27,Male,5,0,43878,Sales
Bachelors,2014,Bangalore,3,25,Female,3,0,41193,Sales
Bachelors,2016,Bangalore,3,26,Female,4,0,49664,Sales
Bachelors,2016,Bangalore,3,26,Female,4,0,41512,Sales
Bachelors,2014,New Delhi,3,26,Male,4,0,40266,Sales
Bachelors,2014,Bangalore,3,28,Male,3,0,45672,Sales
Bachelors,2012,Pune,3,25,Male,3,0,46148,Sales
Masters,2014,Bangalore,3,28,Female,3,1,57350,Sales
Bachelors,2016,New Delhi,3,26,Male,4,0,49535,Sales
Bachelors,2012,New Delhi,3,24,Female,2,0,40258,Sales
Bachelors,2015,Pune,2,28,Female,4,1,61258,HR
Bachelors,2017,New Delhi,2,24,Male,2,0,64825,HR
Bachelors,2015,New Delhi,3,25,Male,3,0,47812,Sales
Bachelors,2013,Bangalore,3,27,Male,5,0,46927,Sales
Bachelors,2015,Bangalore,3,27,Male,5,0,43933,Sales
Bachelors,2017,Bangalore,3,28,Female,3,1,40036,Sales
Bachelors,2017,Bangalore,3,24,Female,2,0,45918,Sales
Masters,2017,New Delhi,2,26,Female,4,0,77196,HR
Bachelors,2016,Bangalore,3,25,Male,3,1,44685,Sales
Bachelors,2016,Bangalore,3,26,Male,4,0,46312,Sales
Masters,2017,Bangalore,2,24,Female,2,0,72612,HR
Bachelors,2017,Bangalore,3,27,Male,5,0,49528,Sales
Bachelors,2014,Pune,2,27,Female,5,1,65655,HR
Masters,2017,New Delhi,1,24,Female,2,0,115005,IT
Bachelors,2014,Bangalore,3,28,Male,1,0,42941,Sales
Bachelors,2013,Pune,3,26,Male,4,0,43907,Sales
Bachelors,2014,Pune,3,28,Male,0,0,47757,Sales
Masters,2013,New Delhi,3,28,Male,1,0,59042,Sales
Masters,2017,Pune,2,27,Female,5,0,73782,HR
Bachelors,2017,Pune,3,28,Male,1,0,48542,Sales
Bachelors,2016,New Delhi,3,26,Female,4,0,42139,Sales
PHD,2018,Bangalore,3,27,Male,5,1,62173,Sales
Bachelors,2014,Pune,3,26,Male,4,0,41644,Sales
Bachelors,2013,Pune,3,25,Male,3,0,43753,Sales
Masters,2017,Pune,3,25,Male,3,0,50508,Sales
Bachelors,2017,Pune,2,24,Female,2,1,67540,HR
Bachelors,2017,New Delhi,3,24,Female,2,0,43413,Sales
PHD,2014,Pune,3,24,Male,2,0,69814,Sales
PHD,2017,Bangalore,3,24,Female,2,0,63699,Sales
Masters,2017,New Delhi,2,26,Male,4,1,74002,HR
Bachelors,2013,Pune,2,24,Male,2,1,60859,HR
PHD,2016,New Delhi,3,27,Female,5,0,69930,Sales
Masters,2017,New Delhi,2,25,Female,3,1,70000,HR
Bachelors,2014,Pune,3,26,Male,4,0,42412,Sales
Bachelors,2017,New Delhi,3,25,Female,3,0,44124,Sales
Bachelors,2012,Bangalore,3,27,Female,5,0,43027,Sales
Bachelors,2016,Bangalore,3,26,Male,4,0,44648,Sales
Bachelors,2016,Bangalore,3,26,Male,4,0,47557,Sales
Bachelors,2015,Pune,2,27,Female,5,1,61172,HR
Bachelors,2016,Pune,3,28,Female,2,1,45014,Sales
Masters,2017,New Delhi,2,27,Female,5,1,74824,HR
Bachelors,2018,Bangalore,3,25,Female,3,1,46212,Sales
Bachelors,2014,Pune,3,27,Male,5,0,48072,Sales
Bachelors,2014,Bangalore,3,27,Male,5,0,43014,Sales
Bachelors,2015,New Delhi,3,25,Female,3,0,42293,Sales
Masters,2017,Bangalore,3,26,Female,4,0,55626,Sales
Masters,2018,New Delhi,3,25,Male,3,1,52341,Sales
Bachelors,2018,Bangalore,3,25,Male,3,1,47884,Sales
Bachelors,2014,Bangalore,3,28,Male,1,0,41584,Sales
Bachelors,2017,Bangalore,3,24,Male,2,0,46629,Sales
Bachelors,2013,Bangalore,3,28,Female,3,0,49828,Sales
Bachelors,2015,Pune,3,24,Male,2,0,45026,Sales
Bachelors,2012,Bangalore,3,26,Male,4,0,42194,Sales
Bachelors,2014,New Delhi,3,25,Female,3,0,40767,Sales
Masters,2017,New Delhi,1,26,Male,4,0,112250,IT
Bachelors,2016,Bangalore,3,25,Female,3,0,43308,Sales
Bachelors,2013,Pune,2,26,Male,4,0,65632,HR
Bachelors,2018,Pune,1,26,Male,4,0,90131,IT
Bachelors,2017,Bangalore,3,24,Male,2,0,48186,Sales
Bachelors,2016,Bangalore,3,24,Male,2,0,48282,Sales
Bachelors,2014,Bangalore,3,24,Female,2,0,46135,Sales
PHD,2017,New Delhi,3,28,Male,3,0,68477,Sales
Bachelors,2017,New Delhi,2,24,Female,2,1,63815,HR
Bachelors,2015,Bangalore,3,25,Female,3,0,47871,Sales
Bachelors,2015,Pune,3,26,Male,4,0,40512,Sales
Masters,2014,Bangalore,3,27,Male,5,1,54136,Sales
Bachelors,2012,Pune,3,24,Female,2,1,45659,Sales
Bachelors,2015,Pune,2,26,Female,4,1,64779,HR
Bachelors,2013,Bangalore,3,24,Female,2,0,46922,Sales
Bachelors,2017,Bangalore,3,26,Female,4,0,45022,Sales
Masters,2017,New Delhi,3,26,Male,4,0,57988,Sales
Bachelors,2016,Bangalore,3,24,Male,2,0,49558,Sales
Bachelors,2015,Pune,3,28,Male,2,0,42629,Sales
Bachelors,2013,Bangalore,3,27,Male,5,0,41970,Sales
Bachelors,2012,Bangalore,3,24,Male,2,0,41806,Sales
Masters,2015,Pune,2,28,Female,0,0,75450,HR
Bachelors,2017,Pune,3,26,Male,4,0,46899,Sales
Bachelors,2018,Bangalore,3,27,Female,5,1,40721,Sales
Masters,2017,Pune,3,27,Male,5,1,50212,Sales
Bachelors,2013,Bangalore,1,27,Female,5,0,92412,IT
Bachelors,2016,Bangalore,3,27,Female,5,0,47790,Sales
Bachelors,2013,Pune,3,28,Male,1,0,43107,Sales
Bachelors,2017,Pune,3,28,Male,2,0,41153,Sales
Bachelors,2013,Bangalore,3,26,Male,4,0,40741,Sales
Bachelors,2015,Bangalore,3,25,Female,3,0,40757,Sales
Bachelors,2015,Pune,3,24,Female,2,1,42878,Sales
Bachelors,2014,New Delhi,3,28,Male,1,0,46299,Sales
Bachelors,2017,New Delhi,2,28,Female,2,0,64411,HR
Masters,2015,New Delhi,3,26,Male,4,1,52060,Sales
